teff,logg,H,He,ebv,BF_FIT,BF_ERR,BF_C,D1,D2,D5
50000,5.0,0.6,0.4,0.6,1.159976,2.4e-05,1.1600420081004592,0.0,0.0,0.0
50000,5.0,0.6,0.4,0.8,1.160112,2.4e-05,1.1601774789622847,0.0,0.0,0.0
50000,5.0,0.6,0.4,1.0,1.160068,2.4e-05,1.1601273045690057,0.0,0.0,0.0
50000,5.0,0.6,0.4,1.25,1.159779,2.4e-05,1.159836293087876,0.0,0.0,0.0
50000,5.0,0.6,0.4,1.5,1.159259,2.3e-05,1.15931447939744,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.0,1.15897,2.4e-05,1.1590385202343214,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.05,1.159177,2.4e-05,1.1592442352467935,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.1,1.159371,2.4e-05,1.1594399153807766,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.15,1.159551,2.4e-05,1.1596205431966926,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.2,1.159719,2.4e-05,1.1597861186945968,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.25,1.159875,2.4e-05,1.1599416593137897,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.3,1.160017,2.4e-05,1.1600821476150824,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.4,1.160264,2.4e-05,1.160328002142289,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.6,1.160613,2.4e-05,1.1606742054560535,0.0,0.0,0.0
50000,5.0,0.7,0.3,0.8,1.160776,2.5e-05,1.1608297460753578,0.0,0.0,0.0
50000,5.0,0.7,0.3,1.0,1.160767,2.4e-05,1.160819711196646,0.0,0.0,0.0
50000,5.0,0.7,0.3,1.25,1.160535,2.4e-05,1.1605838915481512,0.0,0.0,0.0
50000,5.0,0.7,0.3,1.5,1.160084,2.4e-05,1.1601373394476615,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.0,1.159364,2.4e-05,1.159429880502065,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.05,1.159574,2.4e-05,1.1596355955146485,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.1,1.15977,2.4e-05,1.1598312756485758,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.15,1.159954,2.4e-05,1.1600169209037918,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.2,1.160126,2.4e-05,1.1601875138409405,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.25,1.160285,2.4e-05,1.1603480718996007,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.3,1.160432,2.4e-05,1.1604935776401932,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.4,1.16069,2.4e-05,1.1607494670459997,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.6,1.161067,2.4e-05,1.1611257749957877,0.0,0.0,0.0
50000,5.0,0.8,0.2,0.8,1.161268,2.4e-05,1.161321455129715,0.0,0.0,0.0
50000,5.0,0.8,0.2,1.0,1.161306,2.4e-05,1.1613565772050383,0.0,0.0,0.0
50000,5.0,0.8,0.2,1.25,1.161146,2.4e-05,1.1611960191464896,0.0,0.0,0.0
50000,5.0,0.8,0.2,1.5,1.160786,2.4e-05,1.1608347635147136,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.0,1.161113,2.3e-05,1.1611709319498222,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.05,1.161319,2.3e-05,1.1613766469624054,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.1,1.161513,2.3e-05,1.1615723270962217,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.15,1.161695,2.3e-05,1.1617529549121375,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.2,1.161865,2.3e-05,1.1619185304100976,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.25,1.162024,2.4e-05,1.1620790884686463,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.3,1.162171,2.4e-05,1.1622245942091833,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.4,1.162432,2.4e-05,1.1624855010543458,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.6,1.162823,2.4e-05,1.1628718438828447,0.0,0.0,0.0
50000,5.0,0.9,0.1,0.8,1.163052,2.4e-05,1.1631026460920952,0.0,0.0,0.0
50000,5.0,0.9,0.1,1.0,1.163133,2.4e-05,1.1631779076820419,0.0,0.0,0.0
